"VIVIENNE","",""
"SUPERFICIES ( hectares )","24.4","100.0%"
"dont    
. voirie","6.8","28.0%"
". voies d'eau","0.0","0.0%"
". espaces verts publics","0.2","0.8%"
". domaine ferroviaire","0.0","0.0%"
". équipements","3.9","15.9%"
". tissu urbain ordinaire (habitation, bureaux…)","13.5","55.4%"
