"MAIL","",""
"SUPERFICIES ( hectares )","27.8","100.0%"
"dont    
. voirie","7.4","26.7%"
". voies d'eau","0.0","0.0%"
". espaces verts publics","0.0","0.0%"
". domaine ferroviaire","0.0","0.0%"
". équipements","0.7","2.4%"
". tissu urbain ordinaire (habitation, bureaux…)","19.7","71.0%"
