map_square,top_right_lat,top_right_long
115,48.8973602,2.38069657964
116,48.8973602,2.3840998353200002
117,48.8951244,2.37389006828
118,48.8951244,2.37729332396
119,48.8951244,2.38069657964
120,48.8951244,2.3840998353200002
121,48.8928886,2.37389006828
122,48.8928886,2.37729332396
123,48.8928886,2.38069657964
124,48.8928886,2.3840998353200002
125,48.890652800000005,2.37389006828
126,48.890652800000005,2.37729332396
127,48.890652800000005,2.38069657964
128,48.890652800000005,2.3840998353200002
174,48.888417,2.29221193228
175,48.888417,2.2956151879599997
176,48.888417,2.2990184436399996
177,48.888417,2.30242169932
178,48.886181199999996,2.29221193228
179,48.886181199999996,2.2956151879599997
180,48.886181199999996,2.2990184436399996
181,48.886181199999996,2.30242169932
182,48.883945399999995,2.29221193228
183,48.883945399999995,2.2956151879599997
184,48.883945399999995,2.2990184436399996
185,48.883945399999995,2.30242169932
186,48.88170959999999,2.29221193228
187,48.88170959999999,2.2956151879599997
188,48.88170959999999,2.2990184436399996
189,48.88170959999999,2.30242169932
190,48.8794738,2.29221193228
191,48.8794738,2.2956151879599997
192,48.8794738,2.2990184436399996
193,48.8794738,2.30242169932
194,48.888417,2.3058249542800002
195,48.888417,2.30922820996
196,48.888417,2.31263146564
197,48.888417,2.3160347213200003
198,48.886181199999996,2.3058249542800002
199,48.886181199999996,2.30922820996
200,48.886181199999996,2.31263146564
201,48.886181199999996,2.3160347213200003
202,48.883945399999995,2.3058249542800002
203,48.883945399999995,2.30922820996
204,48.883945399999995,2.31263146564
205,48.883945399999995,2.3160347213200003
206,48.88170959999999,2.3058249542800002
207,48.88170959999999,2.30922820996
208,48.88170959999999,2.31263146564
209,48.88170959999999,2.3160347213200003
210,48.8794738,2.3058249542800002
211,48.8794738,2.30922820996
212,48.8794738,2.31263146564
213,48.8794738,2.3160347213200003
214,48.888417,2.3194379772800002
215,48.888417,2.32284123296
216,48.888417,2.32624448864
217,48.888417,2.3296477443200003
218,48.886181199999996,2.3194379772800002
219,48.886181199999996,2.32284123296
220,48.886181199999996,2.32624448864
221,48.886181199999996,2.3296477443200003
222,48.883945399999995,2.3194379772800002
223,48.883945399999995,2.32284123296
224,48.883945399999995,2.32624448864
225,48.883945399999995,2.3296477443200003
226,48.88170959999999,2.3194379772800002
227,48.88170959999999,2.32284123296
228,48.88170959999999,2.32624448864
229,48.88170959999999,2.3296477443200003
230,48.8794738,2.3194379772800002
231,48.8794738,2.32284123296
232,48.8794738,2.32624448864
233,48.8794738,2.3296477443200003
234,48.888417,2.3330510002800002
235,48.888417,2.33645425596
236,48.888417,2.33985751164
237,48.888417,2.3432607673200003
238,48.886181199999996,2.3330510002800002
239,48.886181199999996,2.33645425596
240,48.886181199999996,2.33985751164
241,48.886181199999996,2.3432607673200003
242,48.883945399999995,2.3330510002800002
243,48.883945399999995,2.33645425596
244,48.883945399999995,2.33985751164
245,48.883945399999995,2.3432607673200003
246,48.88170959999999,2.3330510002800002
247,48.88170959999999,2.33645425596
248,48.88170959999999,2.33985751164
249,48.88170959999999,2.3432607673200003
250,48.8794738,2.3330510002800002
251,48.8794738,2.33645425596
252,48.8794738,2.33985751164
253,48.8794738,2.3432607673200003
254,48.888417,2.34666402228
255,48.888417,2.35006727796
256,48.888417,2.35347053364
257,48.888417,2.3568737893200002
258,48.886181199999996,2.34666402228
259,48.886181199999996,2.35006727796
260,48.886181199999996,2.35347053364
261,48.886181199999996,2.3568737893200002
262,48.883945399999995,2.34666402228
263,48.883945399999995,2.35006727796
264,48.883945399999995,2.35347053364
265,48.883945399999995,2.3568737893200002
266,48.88170959999999,2.34666402228
267,48.88170959999999,2.35006727796
268,48.88170959999999,2.35347053364
269,48.88170959999999,2.3568737893200002
270,48.8794738,2.34666402228
271,48.8794738,2.35006727796
272,48.8794738,2.35347053364
273,48.8794738,2.3568737893200002
274,48.888417,2.36027704528
275,48.888417,2.36368030096
276,48.888417,2.36708355664
277,48.888417,2.3704868123200002
278,48.886181199999996,2.36027704528
279,48.886181199999996,2.36368030096
280,48.886181199999996,2.36708355664
281,48.886181199999996,2.3704868123200002
282,48.883945399999995,2.36027704528
283,48.883945399999995,2.36368030096
284,48.883945399999995,2.36708355664
285,48.883945399999995,2.3704868123200002
286,48.88170959999999,2.36027704528
287,48.88170959999999,2.36368030096
288,48.88170959999999,2.36708355664
289,48.88170959999999,2.3704868123200002
290,48.8794738,2.36027704528
291,48.8794738,2.36368030096
292,48.8794738,2.36708355664
293,48.8794738,2.3704868123200002
294,48.888417,2.37389006828
295,48.888417,2.37729332396
296,48.888417,2.38069657964
297,48.888417,2.3840998353200002
298,48.886181199999996,2.37389006828
299,48.886181199999996,2.37729332396
300,48.886181199999996,2.38069657964
301,48.886181199999996,2.3840998353200002
302,48.883945399999995,2.37389006828
303,48.883945399999995,2.37729332396
304,48.883945399999995,2.38069657964
305,48.883945399999995,2.3840998353200002
306,48.88170959999999,2.37389006828
307,48.88170959999999,2.37729332396
308,48.88170959999999,2.38069657964
309,48.88170959999999,2.3840998353200002
310,48.8794738,2.37389006828
311,48.8794738,2.37729332396
312,48.8794738,2.38069657964
313,48.8794738,2.3840998353200002
383,48.877238,2.26498588628
384,48.877238,2.2683891419599997
385,48.877238,2.2717923976399996
386,48.877238,2.27519565332
387,48.8750022,2.26498588628
388,48.8750022,2.2683891419599997
389,48.8750022,2.2717923976399996
390,48.8750022,2.27519565332
391,48.872766399999996,2.26498588628
392,48.872766399999996,2.2683891419599997
393,48.872766399999996,2.2717923976399996
394,48.872766399999996,2.27519565332
395,48.870530599999995,2.26498588628
396,48.870530599999995,2.2683891419599997
397,48.870530599999995,2.2717923976399996
398,48.870530599999995,2.27519565332
399,48.8682948,2.26498588628
400,48.8682948,2.2683891419599997
401,48.8682948,2.2717923976399996
402,48.8682948,2.27519565332
403,48.877238,2.27859890928
404,48.877238,2.2820021649599997
405,48.877238,2.2854054206399996
406,48.877238,2.28880867632
407,48.8750022,2.27859890928
408,48.8750022,2.2820021649599997
409,48.8750022,2.2854054206399996
410,48.8750022,2.28880867632
411,48.872766399999996,2.27859890928
412,48.872766399999996,2.2820021649599997
413,48.872766399999996,2.2854054206399996
414,48.872766399999996,2.28880867632
415,48.870530599999995,2.27859890928
416,48.870530599999995,2.2820021649599997
417,48.870530599999995,2.2854054206399996
418,48.870530599999995,2.28880867632
419,48.8682948,2.27859890928
420,48.8682948,2.2820021649599997
421,48.8682948,2.2854054206399996
422,48.8682948,2.28880867632
423,48.877238,2.29221193228
424,48.877238,2.2956151879599997
425,48.877238,2.2990184436399996
426,48.877238,2.30242169932
427,48.8750022,2.29221193228
428,48.8750022,2.2956151879599997
429,48.8750022,2.2990184436399996
430,48.8750022,2.30242169932
431,48.872766399999996,2.29221193228
432,48.872766399999996,2.2956151879599997
433,48.872766399999996,2.2990184436399996
434,48.872766399999996,2.30242169932
435,48.870530599999995,2.29221193228
436,48.870530599999995,2.2956151879599997
437,48.870530599999995,2.2990184436399996
438,48.870530599999995,2.30242169932
439,48.8682948,2.29221193228
440,48.8682948,2.2956151879599997
441,48.8682948,2.2990184436399996
442,48.8682948,2.30242169932
443,48.877238,2.3058249542800002
444,48.877238,2.30922820996
445,48.877238,2.31263146564
446,48.877238,2.3160347213200003
447,48.8750022,2.3058249542800002
448,48.8750022,2.30922820996
449,48.8750022,2.31263146564
450,48.8750022,2.3160347213200003
451,48.872766399999996,2.3058249542800002
452,48.872766399999996,2.30922820996
453,48.872766399999996,2.31263146564
454,48.872766399999996,2.3160347213200003
455,48.870530599999995,2.3058249542800002
456,48.870530599999995,2.30922820996
457,48.870530599999995,2.31263146564
458,48.870530599999995,2.3160347213200003
459,48.8682948,2.3058249542800002
460,48.8682948,2.30922820996
461,48.8682948,2.31263146564
462,48.8682948,2.3160347213200003
463,48.877238,2.3194379772800002
464,48.877238,2.32284123296
465,48.877238,2.32624448864
466,48.877238,2.3296477443200003
467,48.8750022,2.3194379772800002
468,48.8750022,2.32284123296
469,48.8750022,2.32624448864
470,48.8750022,2.3296477443200003
471,48.872766399999996,2.3194379772800002
472,48.872766399999996,2.32284123296
473,48.872766399999996,2.32624448864
474,48.872766399999996,2.3296477443200003
475,48.870530599999995,2.3194379772800002
476,48.870530599999995,2.32284123296
477,48.870530599999995,2.32624448864
478,48.870530599999995,2.3296477443200003
479,48.8682948,2.3194379772800002
480,48.8682948,2.32284123296
481,48.8682948,2.32624448864
482,48.8682948,2.3296477443200003
483,48.877238,2.3330510002800002
484,48.877238,2.33645425596
485,48.877238,2.33985751164
486,48.877238,2.3432607673200003
487,48.8750022,2.3330510002800002
488,48.8750022,2.33645425596
489,48.8750022,2.33985751164
490,48.8750022,2.3432607673200003
491,48.872766399999996,2.3330510002800002
492,48.872766399999996,2.33645425596
493,48.872766399999996,2.33985751164
494,48.872766399999996,2.3432607673200003
495,48.870530599999995,2.3330510002800002
496,48.870530599999995,2.33645425596
497,48.870530599999995,2.33985751164
498,48.870530599999995,2.3432607673200003
499,48.8682948,2.3330510002800002
500,48.8682948,2.33645425596
501,48.8682948,2.33985751164
502,48.8682948,2.3432607673200003
503,48.877238,2.34666402228
504,48.877238,2.35006727796
505,48.877238,2.35347053364
506,48.877238,2.3568737893200002
507,48.8750022,2.34666402228
508,48.8750022,2.35006727796
509,48.8750022,2.35347053364
510,48.8750022,2.3568737893200002
511,48.872766399999996,2.34666402228
512,48.872766399999996,2.35006727796
513,48.872766399999996,2.35347053364
514,48.872766399999996,2.3568737893200002
515,48.870530599999995,2.34666402228
516,48.870530599999995,2.35006727796
517,48.870530599999995,2.35347053364
518,48.870530599999995,2.3568737893200002
519,48.8682948,2.34666402228
520,48.8682948,2.35006727796
521,48.8682948,2.35347053364
522,48.8682948,2.3568737893200002
523,48.877238,2.36027704528
524,48.877238,2.36368030096
525,48.877238,2.36708355664
526,48.877238,2.3704868123200002
527,48.8750022,2.36027704528
528,48.8750022,2.36368030096
529,48.8750022,2.36708355664
530,48.8750022,2.3704868123200002
531,48.872766399999996,2.36027704528
532,48.872766399999996,2.36368030096
533,48.872766399999996,2.36708355664
534,48.872766399999996,2.3704868123200002
535,48.870530599999995,2.36027704528
536,48.870530599999995,2.36368030096
537,48.870530599999995,2.36708355664
538,48.870530599999995,2.3704868123200002
539,48.8682948,2.36027704528
540,48.8682948,2.36368030096
541,48.8682948,2.36708355664
542,48.8682948,2.3704868123200002
543,48.877238,2.37389006828
544,48.877238,2.37729332396
545,48.877238,2.38069657964
546,48.877238,2.3840998353200002
547,48.8750022,2.37389006828
548,48.8750022,2.37729332396
549,48.8750022,2.38069657964
550,48.8750022,2.3840998353200002
551,48.872766399999996,2.37389006828
552,48.872766399999996,2.37729332396
553,48.872766399999996,2.38069657964
554,48.872766399999996,2.3840998353200002
555,48.870530599999995,2.37389006828
556,48.870530599999995,2.37729332396
557,48.870530599999995,2.38069657964
558,48.870530599999995,2.3840998353200002
559,48.8682948,2.37389006828
560,48.8682948,2.37729332396
561,48.8682948,2.38069657964
562,48.8682948,2.3840998353200002
563,48.877238,2.38750309128
564,48.877238,2.39090634696
565,48.877238,2.39430960264
566,48.877238,2.3977128583200003
567,48.8750022,2.38750309128
568,48.8750022,2.39090634696
569,48.8750022,2.39430960264
570,48.8750022,2.3977128583200003
571,48.872766399999996,2.38750309128
572,48.872766399999996,2.39090634696
573,48.872766399999996,2.39430960264
574,48.872766399999996,2.3977128583200003
575,48.870530599999995,2.38750309128
576,48.870530599999995,2.39090634696
577,48.870530599999995,2.39430960264
578,48.870530599999995,2.3977128583200003
579,48.8682948,2.38750309128
580,48.8682948,2.39090634696
581,48.8682948,2.39430960264
582,48.8682948,2.3977128583200003
621,48.866059,2.23775984128
622,48.866059,2.24116309696
623,48.866059,2.2445663526399997
624,48.866059,2.24796960832
625,48.8638232,2.23775984128
626,48.8638232,2.24116309696
627,48.8638232,2.2445663526399997
628,48.8638232,2.24796960832
629,48.8615874,2.23775984128
630,48.8615874,2.24116309696
631,48.8615874,2.2445663526399997
632,48.8615874,2.24796960832
633,48.8593516,2.23775984128
634,48.8593516,2.24116309696
635,48.8593516,2.2445663526399997
636,48.8593516,2.24796960832
637,48.8571158,2.23775984128
638,48.8571158,2.24116309696
639,48.8571158,2.2445663526399997
640,48.8571158,2.24796960832
641,48.866059,2.25137286328
642,48.866059,2.2547761189599997
643,48.866059,2.2581793746399996
644,48.866059,2.26158263032
645,48.8638232,2.25137286328
646,48.8638232,2.2547761189599997
647,48.8638232,2.2581793746399996
648,48.8638232,2.26158263032
649,48.8615874,2.25137286328
650,48.8615874,2.2547761189599997
651,48.8615874,2.2581793746399996
652,48.8615874,2.26158263032
653,48.8593516,2.25137286328
654,48.8593516,2.2547761189599997
655,48.8593516,2.2581793746399996
656,48.8593516,2.26158263032
657,48.8571158,2.25137286328
658,48.8571158,2.2547761189599997
659,48.8571158,2.2581793746399996
660,48.8571158,2.26158263032
661,48.866059,2.26498588628
662,48.866059,2.2683891419599997
663,48.866059,2.2717923976399996
664,48.866059,2.27519565332
665,48.8638232,2.26498588628
666,48.8638232,2.2683891419599997
667,48.8638232,2.2717923976399996
668,48.8638232,2.27519565332
669,48.8615874,2.26498588628
670,48.8615874,2.2683891419599997
671,48.8615874,2.2717923976399996
672,48.8615874,2.27519565332
673,48.8593516,2.26498588628
674,48.8593516,2.2683891419599997
675,48.8593516,2.2717923976399996
676,48.8593516,2.27519565332
677,48.8571158,2.26498588628
678,48.8571158,2.2683891419599997
679,48.8571158,2.2717923976399996
680,48.8571158,2.27519565332
681,48.866059,2.27859890928
682,48.866059,2.2820021649599997
683,48.866059,2.2854054206399996
684,48.866059,2.28880867632
685,48.8638232,2.27859890928
686,48.8638232,2.2820021649599997
687,48.8638232,2.2854054206399996
688,48.8638232,2.28880867632
689,48.8615874,2.27859890928
690,48.8615874,2.2820021649599997
691,48.8615874,2.2854054206399996
692,48.8615874,2.28880867632
693,48.8593516,2.27859890928
694,48.8593516,2.2820021649599997
695,48.8593516,2.2854054206399996
696,48.8593516,2.28880867632
697,48.8571158,2.27859890928
698,48.8571158,2.2820021649599997
699,48.8571158,2.2854054206399996
700,48.8571158,2.28880867632
701,48.866059,2.29221193228
702,48.866059,2.2956151879599997
703,48.866059,2.2990184436399996
704,48.866059,2.30242169932
705,48.8638232,2.29221193228
706,48.8638232,2.2956151879599997
707,48.8638232,2.2990184436399996
708,48.8638232,2.30242169932
709,48.8615874,2.29221193228
710,48.8615874,2.2956151879599997
711,48.8615874,2.2990184436399996
712,48.8615874,2.30242169932
713,48.8593516,2.29221193228
714,48.8593516,2.2956151879599997
715,48.8593516,2.2990184436399996
716,48.8593516,2.30242169932
717,48.8571158,2.29221193228
718,48.8571158,2.2956151879599997
719,48.8571158,2.2990184436399996
720,48.8571158,2.30242169932
721,48.866059,2.3058249542800002
722,48.866059,2.30922820996
723,48.866059,2.31263146564
724,48.866059,2.3160347213200003
725,48.8638232,2.3058249542800002
726,48.8638232,2.30922820996
727,48.8638232,2.31263146564
728,48.8638232,2.3160347213200003
729,48.8615874,2.3058249542800002
730,48.8615874,2.30922820996
731,48.8615874,2.31263146564
732,48.8615874,2.3160347213200003
733,48.8593516,2.3058249542800002
734,48.8593516,2.30922820996
735,48.8593516,2.31263146564
736,48.8593516,2.3160347213200003
737,48.8571158,2.3058249542800002
738,48.8571158,2.30922820996
739,48.8571158,2.31263146564
740,48.8571158,2.3160347213200003
741,48.866059,2.3194379772800002
742,48.866059,2.32284123296
743,48.866059,2.32624448864
744,48.866059,2.3296477443200003
745,48.8638232,2.3194379772800002
746,48.8638232,2.32284123296
747,48.8638232,2.32624448864
748,48.8638232,2.3296477443200003
749,48.8615874,2.3194379772800002
750,48.8615874,2.32284123296
751,48.8615874,2.32624448864
752,48.8615874,2.3296477443200003
753,48.8593516,2.3194379772800002
754,48.8593516,2.32284123296
755,48.8593516,2.32624448864
756,48.8593516,2.3296477443200003
757,48.8571158,2.3194379772800002
758,48.8571158,2.32284123296
759,48.8571158,2.32624448864
760,48.8571158,2.3296477443200003
761,48.866059,2.3330510002800002
762,48.866059,2.33645425596
763,48.866059,2.33985751164
764,48.866059,2.3432607673200003
765,48.8638232,2.3330510002800002
766,48.8638232,2.33645425596
767,48.8638232,2.33985751164
768,48.8638232,2.3432607673200003
769,48.8615874,2.3330510002800002
770,48.8615874,2.33645425596
771,48.8615874,2.33985751164
772,48.8615874,2.3432607673200003
773,48.8593516,2.3330510002800002
774,48.8593516,2.33645425596
775,48.8593516,2.33985751164
776,48.8593516,2.3432607673200003
777,48.8571158,2.3330510002800002
778,48.8571158,2.33645425596
779,48.8571158,2.33985751164
780,48.8571158,2.3432607673200003
781,48.866059,2.34666402228
782,48.866059,2.35006727796
783,48.866059,2.35347053364
784,48.866059,2.3568737893200002
785,48.8638232,2.34666402228
786,48.8638232,2.35006727796
787,48.8638232,2.35347053364
788,48.8638232,2.3568737893200002
789,48.8615874,2.34666402228
790,48.8615874,2.35006727796
791,48.8615874,2.35347053364
792,48.8615874,2.3568737893200002
793,48.8593516,2.34666402228
794,48.8593516,2.35006727796
795,48.8593516,2.35347053364
796,48.8593516,2.3568737893200002
797,48.8571158,2.34666402228
798,48.8571158,2.35006727796
799,48.8571158,2.35347053364
800,48.8571158,2.3568737893200002
801,48.866059,2.36027704528
802,48.866059,2.36368030096
803,48.866059,2.36708355664
804,48.866059,2.3704868123200002
805,48.8638232,2.36027704528
806,48.8638232,2.36368030096
807,48.8638232,2.36708355664
808,48.8638232,2.3704868123200002
809,48.8615874,2.36027704528
810,48.8615874,2.36368030096
811,48.8615874,2.36708355664
812,48.8615874,2.3704868123200002
813,48.8593516,2.36027704528
814,48.8593516,2.36368030096
815,48.8593516,2.36708355664
816,48.8593516,2.3704868123200002
817,48.8571158,2.36027704528
818,48.8571158,2.36368030096
819,48.8571158,2.36708355664
820,48.8571158,2.3704868123200002
821,48.866059,2.37389006828
822,48.866059,2.37729332396
823,48.866059,2.38069657964
824,48.866059,2.3840998353200002
825,48.8638232,2.37389006828
826,48.8638232,2.37729332396
827,48.8638232,2.38069657964
828,48.8638232,2.3840998353200002
829,48.8615874,2.37389006828
830,48.8615874,2.37729332396
831,48.8615874,2.38069657964
832,48.8615874,2.3840998353200002
833,48.8593516,2.37389006828
834,48.8593516,2.37729332396
835,48.8593516,2.38069657964
836,48.8593516,2.3840998353200002
837,48.8571158,2.37389006828
838,48.8571158,2.37729332396
839,48.8571158,2.38069657964
840,48.8571158,2.3840998353200002
841,48.866059,2.38750309128
842,48.866059,2.39090634696
843,48.866059,2.39430960264
844,48.866059,2.3977128583200003
845,48.8638232,2.38750309128
846,48.8638232,2.39090634696
847,48.8638232,2.39430960264
848,48.8638232,2.3977128583200003
849,48.8615874,2.38750309128
850,48.8615874,2.39090634696
851,48.8615874,2.39430960264
852,48.8615874,2.3977128583200003
853,48.8593516,2.38750309128
854,48.8593516,2.39090634696
855,48.8593516,2.39430960264
856,48.8593516,2.3977128583200003
857,48.8571158,2.38750309128
858,48.8571158,2.39090634696
859,48.8571158,2.39430960264
860,48.8571158,2.3977128583200003
903,48.85488,2.25137286328
904,48.85488,2.2547761189599997
905,48.85488,2.2581793746399996
906,48.85488,2.26158263032
907,48.8526442,2.25137286328
908,48.8526442,2.2547761189599997
909,48.8526442,2.2581793746399996
910,48.8526442,2.26158263032
911,48.8504084,2.25137286328
912,48.8504084,2.2547761189599997
913,48.8504084,2.2581793746399996
914,48.8504084,2.26158263032
915,48.8481726,2.25137286328
916,48.8481726,2.2547761189599997
917,48.8481726,2.2581793746399996
918,48.8481726,2.26158263032
919,48.845936800000004,2.25137286328
920,48.845936800000004,2.2547761189599997
921,48.845936800000004,2.2581793746399996
922,48.845936800000004,2.26158263032
923,48.85488,2.26498588628
924,48.85488,2.2683891419599997
925,48.85488,2.2717923976399996
926,48.85488,2.27519565332
927,48.8526442,2.26498588628
928,48.8526442,2.2683891419599997
929,48.8526442,2.2717923976399996
930,48.8526442,2.27519565332
931,48.8504084,2.26498588628
932,48.8504084,2.2683891419599997
933,48.8504084,2.2717923976399996
934,48.8504084,2.27519565332
935,48.8481726,2.26498588628
936,48.8481726,2.2683891419599997
937,48.8481726,2.2717923976399996
938,48.8481726,2.27519565332
939,48.845936800000004,2.26498588628
940,48.845936800000004,2.2683891419599997
941,48.845936800000004,2.2717923976399996
942,48.845936800000004,2.27519565332
943,48.85488,2.27859890928
944,48.85488,2.2820021649599997
945,48.85488,2.2854054206399996
946,48.85488,2.28880867632
947,48.8526442,2.27859890928
948,48.8526442,2.2820021649599997
949,48.8526442,2.2854054206399996
950,48.8526442,2.28880867632
951,48.8504084,2.27859890928
952,48.8504084,2.2820021649599997
953,48.8504084,2.2854054206399996
954,48.8504084,2.28880867632
955,48.8481726,2.27859890928
956,48.8481726,2.2820021649599997
957,48.8481726,2.2854054206399996
958,48.8481726,2.28880867632
959,48.845936800000004,2.27859890928
960,48.845936800000004,2.2820021649599997
961,48.845936800000004,2.2854054206399996
962,48.845936800000004,2.28880867632
963,48.85488,2.29221193228
964,48.85488,2.2956151879599997
965,48.85488,2.2990184436399996
966,48.85488,2.30242169932
967,48.8526442,2.29221193228
968,48.8526442,2.2956151879599997
969,48.8526442,2.2990184436399996
970,48.8526442,2.30242169932
971,48.8504084,2.29221193228
972,48.8504084,2.2956151879599997
973,48.8504084,2.2990184436399996
974,48.8504084,2.30242169932
975,48.8481726,2.29221193228
976,48.8481726,2.2956151879599997
977,48.8481726,2.2990184436399996
978,48.8481726,2.30242169932
979,48.845936800000004,2.29221193228
980,48.845936800000004,2.2956151879599997
981,48.845936800000004,2.2990184436399996
982,48.845936800000004,2.30242169932
983,48.85488,2.3058249542800002
984,48.85488,2.30922820996
985,48.85488,2.31263146564
986,48.85488,2.3160347213200003
987,48.8526442,2.3058249542800002
988,48.8526442,2.30922820996
989,48.8526442,2.31263146564
990,48.8526442,2.3160347213200003
991,48.8504084,2.3058249542800002
992,48.8504084,2.30922820996
993,48.8504084,2.31263146564
994,48.8504084,2.3160347213200003
995,48.8481726,2.3058249542800002
996,48.8481726,2.30922820996
997,48.8481726,2.31263146564
998,48.8481726,2.3160347213200003
999,48.845936800000004,2.3058249542800002
1000,48.845936800000004,2.30922820996
1001,48.845936800000004,2.31263146564
1002,48.845936800000004,2.3160347213200003
1003,48.85488,2.3194379772800002
1004,48.85488,2.32284123296
1005,48.85488,2.32624448864
1006,48.85488,2.3296477443200003
1007,48.8526442,2.3194379772800002
1008,48.8526442,2.32284123296
1009,48.8526442,2.32624448864
1010,48.8526442,2.3296477443200003
1011,48.8504084,2.3194379772800002
1012,48.8504084,2.32284123296
1013,48.8504084,2.32624448864
1014,48.8504084,2.3296477443200003
1015,48.8481726,2.3194379772800002
1016,48.8481726,2.32284123296
1017,48.8481726,2.32624448864
1018,48.8481726,2.3296477443200003
1019,48.845936800000004,2.3194379772800002
1020,48.845936800000004,2.32284123296
1021,48.845936800000004,2.32624448864
1022,48.845936800000004,2.3296477443200003
1023,48.85488,2.3330510002800002
1024,48.85488,2.33645425596
1025,48.85488,2.33985751164
1026,48.85488,2.3432607673200003
1027,48.8526442,2.3330510002800002
1028,48.8526442,2.33645425596
1029,48.8526442,2.33985751164
1030,48.8526442,2.3432607673200003
1031,48.8504084,2.3330510002800002
1032,48.8504084,2.33645425596
1033,48.8504084,2.33985751164
1034,48.8504084,2.3432607673200003
1035,48.8481726,2.3330510002800002
1036,48.8481726,2.33645425596
1037,48.8481726,2.33985751164
1038,48.8481726,2.3432607673200003
1039,48.845936800000004,2.3330510002800002
1040,48.845936800000004,2.33645425596
1041,48.845936800000004,2.33985751164
1042,48.845936800000004,2.3432607673200003
1043,48.85488,2.34666402228
1044,48.85488,2.35006727796
1045,48.85488,2.35347053364
1046,48.85488,2.3568737893200002
1047,48.8526442,2.34666402228
1048,48.8526442,2.35006727796
1049,48.8526442,2.35347053364
1050,48.8526442,2.3568737893200002
1051,48.8504084,2.34666402228
1052,48.8504084,2.35006727796
1053,48.8504084,2.35347053364
1054,48.8504084,2.3568737893200002
1055,48.8481726,2.34666402228
1056,48.8481726,2.35006727796
1057,48.8481726,2.35347053364
1058,48.8481726,2.3568737893200002
1059,48.845936800000004,2.34666402228
1060,48.845936800000004,2.35006727796
1061,48.845936800000004,2.35347053364
1062,48.845936800000004,2.3568737893200002
1063,48.85488,2.36027704528
1064,48.85488,2.36368030096
1065,48.85488,2.36708355664
1066,48.85488,2.3704868123200002
1067,48.8526442,2.36027704528
1068,48.8526442,2.36368030096
1069,48.8526442,2.36708355664
1070,48.8526442,2.3704868123200002
1071,48.8504084,2.36027704528
1072,48.8504084,2.36368030096
1073,48.8504084,2.36708355664
1074,48.8504084,2.3704868123200002
1075,48.8481726,2.36027704528
1076,48.8481726,2.36368030096
1077,48.8481726,2.36708355664
1078,48.8481726,2.3704868123200002
1079,48.845936800000004,2.36027704528
1080,48.845936800000004,2.36368030096
1081,48.845936800000004,2.36708355664
1082,48.845936800000004,2.3704868123200002
1083,48.85488,2.37389006828
