"ARTS ET METIERS","",""
"SUPERFICIES ( hectares )","31.8","100.0%"
"dont    
. voirie","10.5","32.9%"
". voies d'eau","0.0","0.0%"
". espaces verts publics","0.7","2.1%"
". domaine ferroviaire","0.0","0.0%"
". équipements","4.7","14.7%"
". tissu urbain ordinaire (habitation, bureaux…)","16.0","50.3%"
