"BONNE NOUVELLE","",""
"SUPERFICIES ( hectares )","28.2","100.0%"
"dont    
. voirie","8.8","31.4%"
". voies d'eau","0.0","0.0%"
". espaces verts publics","0.2","0.6%"
". domaine ferroviaire","0.0","0.0%"
". équipements","0.8","3.0%"
". tissu urbain ordinaire (habitation, bureaux…)","18.3","65.0%"
