"NOTRE DAME DES CHAMPS","",""
"SUPERFICIES ( hectares )","86.1","100.0%"
"dont    
. voirie","22.2","25.7%"
". voies d'eau","0.0","0.0%"
". espaces verts publics","0.3","0.3%"
". domaine ferroviaire","0.0","0.0%"
". équipements","10.3","12.0%"
". tissu urbain ordinaire (habitation, bureaux…)","53.4","61.9%"
