"BATIGNOLLES","",""
"SUPERFICIES ( hectares )","144.2","100.0%"
"dont    
. voirie","32.7","22.7%"
". voies d'eau","0.0","0.0%"
". espaces verts publics","3.0","2.1%"
". domaine ferroviaire","43.9","30.5%"
". équipements","5.5","3.8%"
". tissu urbain ordinaire (habitation, bureaux…)","59.0","40.9%"
