"SAINT GEORGES","",""
"SUPERFICIES ( hectares )","71.7","100.0%"
"dont    
. voirie","17.1","23.8%"
". voies d'eau","0.0","0.0%"
". espaces verts publics","0.6","0.9%"
". domaine ferroviaire","0.0","0.0%"
". équipements","4.6","6.5%"
". tissu urbain ordinaire (habitation, bureaux…)","49.4","68.9%"
