"SAINT GERMAIN L'AUXERROIS","",""
"SUPERFICIES ( hectares )","86.9","100.0%"
"dont    
. voirie","15.4","17.8%"
". voies d'eau","17.2","19.8%"
". espaces verts publics","29.9","34.5%"
". domaine ferroviaire","0.0","0.0%"
". équipements","17.6","20.3%"
". tissu urbain ordinaire (habitation, bureaux…)","6.6","7.6%"
