"AUTEUIL","",""
"SUPERFICIES ( hectares ) *","303.0","100.0%"
"dont    
. voirie","89.6","29.6%"
". voies d'eau","16.7","5.5%"
". espaces verts publics","19.8","6.5%"
". domaine ferroviaire","0.6","0.2%"
". équipements","48.1","15.9%"
". tissu urbain ordinaire (habitation, bureaux…)","128.2","42.3%"
