"CHAILLOT","",""
"SUPERFICIES ( hectares ) *","142.4","100.0%"
"dont    
. voirie","47.9","33.6%"
". voies d'eau","5.6","3.9%"
". espaces verts publics","9.0","6.3%"
". domaine ferroviaire","0.0","0.0%"
". équipements","10.1","7.1%"
". tissu urbain ordinaire (habitation, bureaux…)","69.9","49.1%"
