"MUETTE","",""
"SUPERFICIES ( hectares ) *","203.7","100.0%"
"dont    
. voirie","55.9","27.4%"
". voies d'eau","10.9","5.3%"
". espaces verts publics","17.1","8.4%"
". domaine ferroviaire","1.8","0.9%"
". équipements","17.0","8.4%"
". tissu urbain ordinaire (habitation, bureaux…)","101.0","49.6%"
