"FAUBOURG DU ROULE","",""
"SUPERFICIES ( hectares )","79.6","100.0%"
"dont    
. voirie","25.6","32.1%"
". voies d'eau","0.0","0.0%"
". espaces verts publics","0.6","0.7%"
". domaine ferroviaire","0.0","0.0%"
". équipements","5.1","6.4%"
". tissu urbain ordinaire (habitation, bureaux…)","48.4","60.8%"
