"MONTPARNASSE","",""
"SUPERFICIES ( hectares )","112.6","100.0%"
"dont    
. voirie","28.8","25.6%"
". voies d'eau","0.0","0.0%"
". espaces verts publics","1.7","1.5%"
". domaine ferroviaire","0.2","0.1%"
". équipements","42.5","37.7%"
". tissu urbain ordinaire (habitation, bureaux…)","39.5","35.0%"
