"GRENELLE","",""
"SUPERFICIES ( hectares )","147.8","100.0%"
"dont    
. voirie","34.0","23.0%"
". voies d'eau","11.0","7.4%"
". espaces verts publics","5.8","4.0%"
". domaine ferroviaire","3.5","2.4%"
". équipements","11.3","7.6%"
". tissu urbain ordinaire (habitation, bureaux…)","82.2","55.6%"
