"MAISON BLANCHE","",""
"SUPERFICIES ( hectares )","223.2","100.0%"
"dont    
. voirie","64.9","29.1%"
". voies d'eau","0.0","0.0%"
". espaces verts publics","15.1","6.8%"
". domaine ferroviaire","9.0","4.0%"
". équipements","33.0","14.8%"
". tissu urbain ordinaire (habitation, bureaux…)","101.1","45.3%"
