"CROULEBARBE","",""
"SUPERFICIES ( hectares )","69.2","100.0%"
"dont    
. voirie","18.1","26.1%"
". voies d'eau","0.0","0.0%"
". espaces verts publics","3.8","5.6%"
". domaine ferroviaire","0.9","1.4%"
". équipements","11.6","16.8%"
". tissu urbain ordinaire (habitation, bureaux…)","34.7","50.2%"
