"SUPERFICIES ( hectares )","599.6","100.0%"
"dont    
. voirie","152.7","25.5%"
". voies d'eau","0.0","0.0%"
". espaces verts publics","19.3","3.2%"
". domaine ferroviaire","99.3","16.6%"
". équipements","78.3","13.1%"
". tissu urbain ordinaire (habitation, bureaux…)","250.1","41.7%"
