"SAINT MERRI","",""
"SUPERFICIES ( hectares )","31.3","100.0%"
"dont    
. voirie","12.8","40.9%"
". voies d'eau","1.6","5.2%"
". espaces verts publics","0.6","1.9%"
". domaine ferroviaire","0.0","0.0%"
". équipements","3.7","11.8%"
". tissu urbain ordinaire (habitation, bureaux…)","12.6","40.2%"
