"SAINT THOMAS D'AQUIN","",""
"SUPERFICIES ( hectares )","82.7","100.0%"
"dont    
. voirie","15.4","18.6%"
". voies d'eau","3.6","4.4%"
". espaces verts publics","1.9","2.3%"
". domaine ferroviaire","0.0","0.0%"
". équipements","15.9","19.2%"
". tissu urbain ordinaire (habitation, bureaux…)","45.9","55.6%"
