"FOLIE MERICOURT","",""
"SUPERFICIES ( hectares )","72.6","100.0%"
"dont    
. voirie","22.0","30.3%"
". voies d'eau","0.0","0.0%"
". espaces verts publics","1.3","1.8%"
". domaine ferroviaire","0.0","0.0%"
". équipements","2.3","3.1%"
". tissu urbain ordinaire (habitation, bureaux…)","47.0","64.8%"
