"QUINZE VINGTS","",""
"SUPERFICIES ( hectares ) *","123.6","100.0%"
"dont    
. voirie","34.6","28.0%"
". voies d'eau","8.6","6.9%"
". espaces verts publics","2.7","2.2%"
". domaine ferroviaire","9.6","7.8%"
". équipements","18.6","15.1%"
". tissu urbain ordinaire (habitation, bureaux…)","49.5","40.0%"
