"SUPERFICIES ( hectares )","366.6","100.0%"
"dont    
. voirie","103.9","28.3%"
". voies d'eau","0.0","0.0%"
". espaces verts publics","7.9","2.2%"
". domaine ferroviaire","0.0","0.0%"
". équipements","19.1","5.2%"
". tissu urbain ordinaire (habitation, bureaux…)","235.6","64.3%"
