"ROQUETTE","",""
"SUPERFICIES ( hectares )","117.2","100.0%"
"dont    
. voirie","30.9","26.4%"
". voies d'eau","0.0","0.0%"
". espaces verts publics","2.8","2.4%"
". domaine ferroviaire","0.0","0.0%"
". équipements","6.6","5.6%"
". tissu urbain ordinaire (habitation, bureaux…)","76.9","65.6%"
