"SAINTE MARGUERITE","",""
"SUPERFICIES ( hectares )","93.0","100.0%"
"dont    
. voirie","26.6","28.7%"
". voies d'eau","0.0","0.0%"
". espaces verts publics","2.2","2.4%"
". domaine ferroviaire","0.0","0.0%"
". équipements","5.8","6.3%"
". tissu urbain ordinaire (habitation, bureaux…)","58.3","62.7%"
